epoch,bitfinex,bitstamp,coinapult
1548001231,3589.9535395,3524.41,3589.5
1548001237,3589.9535395,3524.41,3589.5
1548001243,3587.4,3524.41,3589.5
1548001249,3587.8,3524.41,3588.75
1548001255,3587.4,3524.41,3589.05
1548001261,3587.8,3524.41,3589.05
1548001267,3589.5,3524.41,3589.4
1548001273,3587.8,3524.41,3588.9
1548001279,3589.2,3524.41,3588.9
1548001285,3589.2,3521.44,3589.25
1548001290,3589.2,3521.44,3589.25
1548001296,3589.2,3521.44,3589.25
1548001302,3589.2,3521.44,3589.25
1548001309,3589.2,3521.44,3589.25
1548001316,3589.2,3522.14,3589.25
1548001322,3589.2,3522.14,3589.25
1548001328,3588.6,3522.14,3589.25
1548001333,3589.2,3522.14,3589.25
1548001339,3588.6,3522.14,3588.65
1548001345,3588.6,3522.14,3588.75
1548001351,3588.6,3522.14,3588.75
1548001357,3588.6,3524.15,3588.85
1548001362,3588.8,3524.15,3591.2
1548001368,3591.2,3524.15,3591.2
1548001374,3588.8,3524.40,3591.2
1548001380,3591.2,3524.40,3589.95
1548001386,3591.2,3524.40,3589.95
1548001392,3590.8633386,3524.40,3591.1
1548001398,3590.8633386,3524.22,3590.05
1548001404,3589.5,3524.22,3591.25
1548001410,3589.5,3524.22,3591.25
1548001416,3589.0,3524.22,3589.15
1548001422,3589.5,3520.66,3589.15
1548001428,3588.70256573,3520.66,3589.25
1548001434,3588.70256573,3520.66,3589.25
1548001440,3588.70256573,3520.66,3589.2
1548001446,3588.3,3520.66,3589.2
1548001451,3588.3,3521.22,3588.65
1548001457,3588.3,3520.36,3588.45
1548001463,3588.4,3520.36,3588.45
1548001469,3588.3,3520.36,3588.35
1548001475,3588.4,3520.36,3588.35
1548001481,3588.3,3520.36,3588.35
1548001487,3588.3,3520.36,3588.35
1548001493,3588.1,3520.36,3588.25
1548001499,3588.1,3520.36,3588.25
1548001504,3588.1,3520.36,3588.25
1548001510,3588.3,3520.36,3588.4
1548001516,3588.3,3520.36,3588.4
1548001522,3588.3,3520.36,3588.35
1548001528,3588.3,3520.36,3588.35
1548001534,3588.3,3520.36,3588.35
1548001540,3587.9,3522.97,3587.95
1548001545,3587.9,3522.98,3587.95
1548001551,3587.3,3522.98,3589.1
1548001557,3587.9,3522.98,3589.1
1548001563,3587.3,3522.98,3587.6
1548001570,3587.6,3522.98,3587.6
1548001576,3587.6,3521.12,3589.1
1548001581,3587.6,3521.12,3588.35
1548001587,3587.6,3521.12,3588.35
1548001593,3588.3,3521.12,3588.35
1548001599,3588.28683797,3522.54,3588.35
1548001605,3588.28683797,3522.54,3588.25
1548001612,3588.28683797,3522.54,3588.25
1548001618,3588.28683797,3522.41,3588.25
1548001623,3588.28683797,3522.41,3588.25
1548001629,3588.28683797,3523.24,3588.25
1548001637,3588.28683797,3523.24,3588.25
1548001643,3588.28683797,3523.24,3588.25
1548001649,3588.28683797,3523.24,3588.25
1548001655,3588.28683797,3523.24,3588.0
1548001661,3588.28683797,3523.24,3587.95
1548001667,3588.0,3523.24,3587.95
1548001673,3587.4,3523.24,3587.35
1548001680,3587.4,3523.24,3587.35
1548001685,3587.4,3523.01,3587.35
1548001692,3587.4,3523.01,3587.35
1548001698,3587.4,3523.01,3587.45
1548001704,3587.4,3523.01,3587.35
1548001710,3587.4,3523.00,3587.35
1548001716,3587.4,3522.24,3587.3
1548001722,3587.4,3522.24,3587.35
1548001727,3587.4,3522.78,3587.35
1548001733,3587.4,3522.78,3587.35
1548001739,3587.4,3522.78,3587.35
1548001745,3587.4,3522.78,3587.35
1548001750,3587.1,3522.78,3587.35
1548001757,3587.1,3522.78,3587.05
1548001762,3587.1,3522.78,3587.05
1548001769,3587.1,3522.00,3587.05
1548001775,3586.54179286,3522.00,3586.55
1548001780,3586.54179286,3522.00,3586.55
1548001787,3586.54179286,3522.00,3586.75
1548001793,3587.3,3522.00,3586.75
1548001799,3587.3,3522.00,3587.15
1548001805,3587.3,3522.00,3587.35
1548001810,3587.3,3522.00,3587.35
1548001816,3587.3,3522.00,3587.35
1548001822,3587.3,3522.00,3587.35
1548001828,3587.3,3522.00,3586.55
1548001834,3586.54179286,3522.00,3586.55
1548001840,3586.54179286,3522.00,3587.05
1548001845,3587.3,3522.00,3587.05
1548001851,3587.4,3521.22,3587.35
1548001857,3587.4,3521.23,3588.05
1548001863,3587.4,3521.23,3588.05
1548001869,3587.4,3521.23,3587.55
1548001875,3587.56531685,3521.23,3587.55
1548001881,3587.56531685,3521.23,3588.6
1548001887,3588.47511595,3521.23,3588.6
1548001893,3588.47511595,3521.23,3588.45
1548001899,3592.8,3524.65,3588.75
1548001905,3592.8,3524.65,3588.75
1548001912,3592.8,3524.65,3593.5
1548001918,3592.7,3525.37,3593.5
1548001924,3592.7,3525.37,3593.35
1548001929,3593.4,3525.37,3593.35
1548001935,3593.4,3525.37,3593.35
1548001941,3593.4,3525.37,3591.75
1548001947,3593.36528614,3525.37,3592.95
1548001953,3593.36528614,3525.37,3592.95
1548001959,3593.36528614,3525.37,3592.95
1548001964,3593.36528614,3525.37,3592.95
1548001970,3592.91038658,3525.37,3591.65
1548001977,3593.36528614,3524.65,3591.65
1548001983,3592.91038658,3524.65,3589.4
1548001989,3592.91038658,3524.66,3593.25
1548001994,3593.0,3524.66,3593.25
1548002001,3593.0,3524.66,3593.25
1548002008,3593.13783636,3524.66,3592.1
1548002014,3592.9,3524.66,3592.1
1548002022,3593.13783636,3524.66,3591.55
1548002028,3592.9,3524.66,3592.05
1548002034,3592.9,3524.66,3592.05
1548002039,3592.9,3524.66,3592.05
1548002046,3591.2,3524.66,3592.05
1548002052,3592.9,3524.66,3591.3
1548002058,3591.2,3524.66,3591.3
1548002064,3591.2,3524.66,3591.3
1548002071,3591.6,3524.66,3590.95
1548002078,3591.6,3524.66,3590.95
1548002084,3590.3,3524.66,3590.65
1548002090,3590.3,3524.66,3590.65
1548002096,3590.3,3524.66,3590.3
1548002101,3590.3,3524.66,3589.7
1548002107,3590.3,3524.66,3589.7
1548002113,3590.3,3524.66,3589.7
1548002120,3589.0,3524.66,3589.45
1548002125,3589.1,3524.66,3588.85
1548002131,3589.1,3524.66,3588.85
1548002137,3589.0,3524.66,3588.15
1548002143,3589.0,3524.66,3588.15
1548002149,3588.1,3524.66,3588.15
1548002154,3588.1,3524.66,3588.15
1548002160,3588.1,3524.66,3588.15
