epoch,bitfinex,bitstamp,coinapult
1547821499,3668.6,3602.80,3668.65
1547821505,3668.6,3602.80,3668.65
1547821511,3668.6,3602.80,3668.85
1547821516,3668.6,3602.80,3668.7
1547821522,3669.1,3602.80,3668.7
1547821527,3668.9,3602.80,3668.7
1547821533,3668.9,3602.80,3668.8
1547821539,3668.5,3602.80,3668.8
1547821545,3668.5,3602.80,3668.8
1547821550,3668.6,3602.80,3668.8
1547821556,3668.5,3602.80,3668.8
1547821562,3668.6,3602.80,3668.65
1547821567,3668.6,3602.80,3668.65
1547821573,3668.6,3602.80,3668.8
1547821578,3668.6,3602.80,3668.65
1547821584,3668.6,3602.80,3668.65
1547821589,3668.6,3602.80,3668.65
1547821595,3668.6,3602.80,3668.65
1547821601,3668.6,3602.80,3668.65
1547821606,3668.6,3602.80,3668.65
1547821612,3668.6,3602.80,3668.65
1547821618,3668.6,3602.80,3668.65
1547821624,3668.6,3602.80,3668.65
1547821630,3668.5,3602.80,3668.65
1547821636,3668.5,3602.80,3668.55
1547821641,3668.5,3600.99,3668.55
1547821647,3668.5,3600.99,3668.55
1547821653,3668.5,3600.99,3668.55
1547821659,3668.5,3600.99,3668.55
1547821664,3668.5,3600.99,3668.55
1547821670,3668.5,3600.99,3668.55
1547821675,3668.5,3600.99,3668.55
1547821681,3668.6,3600.99,3668.55
1547821686,3668.6,3600.99,3668.55
1547821692,3668.6,3600.99,3668.55
1547821698,3668.5,3600.99,3668.55
1547821703,3668.6,3600.99,3668.55
1547821709,3668.6,3601.67,3668.55
1547821714,3668.6,3601.67,3668.95
1547821720,3669.9,3601.67,3669.1
1547821725,3669.9,3601.67,3669.1
1547821731,3668.7,3600.46,3668.9
1547821737,3669.9,3600.46,3668.9
1547821743,3668.7,3600.46,3668.8
1547821749,3668.7,3600.46,3668.8
1547821754,3668.7,3600.46,3669.1
1547821760,3668.7,3601.45,3669.1
1547821765,3668.7,3601.45,3669.35
1547821771,3668.7,3601.97,3669.35
1547821777,3669.5,3601.97,3669.35
1547821783,3669.5,3601.97,3669.65
1547821788,3669.5,3601.97,3669.65
1547821794,3669.5,3601.97,3669.75
1547821800,3669.5,3601.97,3669.75
1547821805,3669.5,3602.85,3669.65
1547821811,3669.5,3602.85,3669.65
1547821816,3669.6,3602.85,3669.65
1547821822,3669.6,3602.85,3669.65
1547821828,3669.6,3602.85,3669.65
1547821833,3669.6,3602.85,3669.65
1547821839,3669.6,3605.43,3669.65
1547821844,3669.7,3605.43,3669.65
1547821851,3669.7,3605.43,3669.65
1547821857,3669.6,3605.04,3669.65
1547821862,3669.6,3605.04,3669.65
1547821868,3669.6,3605.04,3668.75
1547821873,3668.71187931,3605.32,3668.75
1547821879,3668.71187931,3605.32,3668.75
1547821885,3668.71187931,3606.10,3668.75
1547821890,3668.71187931,3606.10,3668.75
1547821896,3668.71187931,3606.10,3668.75
1547821902,3668.71187931,3606.10,3668.75
1547821907,3668.71187931,3606.10,3668.75
1547821913,3668.71187931,3606.10,3668.75
1547821918,3668.71187931,3606.10,3668.75
1547821924,3668.71187931,3606.10,3668.75
1547821930,3668.5,3606.10,3668.75
1547821936,3668.71187931,3606.10,3668.35
1547821941,3668.5,3606.10,3668.35
1547821947,3668.5,3606.11,3668.35
1547821953,3668.1,3606.11,3668.35
1547821958,3668.1,3606.11,3668.5
1547821964,3668.1,3606.11,3668.5
1547821969,3668.1,3606.11,3668.5
1547821975,3668.1,3606.11,3668.5
1547821980,3668.1,3606.11,3668.55
1547821986,3668.1,3606.11,3668.55
1547821991,3668.6,3605.36,3668.55
1547821997,3668.6,3605.32,3668.55
1547822003,3668.6,3597.23,3668.55
1547822009,3668.0,3597.41,3666.55
1547822015,3668.0,3597.41,3666.55
1547822021,3668.0,3597.41,3666.05
1547822027,3666.0,3597.41,3666.05
1547822032,3666.0,3597.41,3666.05
1547822038,3666.0,3597.41,3666.05
1547822043,3666.0,3597.41,3666.05
1547822049,3666.0,3597.41,3666.05
1547822055,3666.0,3597.41,3666.05
1547822060,3666.0,3597.41,3666.05
1547822066,3666.0,3603.70,3666.05
1547822071,3666.0,3603.70,3666.05
1547822077,3666.0,3603.70,3666.05
1547822083,3666.0,3603.70,3666.6
1547822089,3666.0,3603.70,3666.65
1547822095,3666.6,3603.70,3666.65
1547822100,3666.6,3603.70,3666.65
1547822106,3666.6,3603.70,3666.65
1547822112,3666.6,3603.70,3666.65
1547822117,3666.6,3603.70,3666.65
1547822123,3666.6,3603.70,3667.55
1547822128,3670.5,3603.70,3667.55
1547822134,3670.5,3603.70,3667.15
1547822139,3670.5,3603.70,3667.15
1547822145,3670.5,3603.78,3667.15
1547822150,3667.2,3603.78,3667.15
1547822157,3667.2,3603.78,3667.15
1547822162,3667.14322485,3603.78,3667.15
1547822168,3667.14322485,3603.78,3667.15
1547822174,3667.14322485,3603.78,3667.15
1547822180,3667.14322485,3603.78,3667.15
1547822185,3667.14322485,3603.78,3667.15
1547822191,3667.14322485,3603.78,3667.15
1547822196,3667.14322485,3602.77,3667.25
1547822202,3668.0,3602.77,3667.25
1547822208,3668.0,3602.77,3667.25
1547822214,3667.2,3602.77,3667.25
1547822219,3667.2,3602.77,3667.25
1547822225,3667.2,3602.77,3667.25
1547822230,3667.2,3604.18,3667.25
1547822236,3667.2,3604.18,3667.25
1547822242,3667.2,3605.20,3667.25
1547822247,3667.2,3605.20,3667.25
1547822253,3667.2,3605.20,3667.25
1547822259,3667.2,3605.20,3667.25
1547822265,3667.2,3605.20,3667.25
1547822271,3667.2,3605.20,3667.25
1547822276,3667.2,3605.17,3669.2
1547822282,3667.2,3605.17,3669.2
1547822287,3667.2,3605.17,3669.05
1547822293,3669.8,3604.45,3669.05
1547822299,3669.8,3603.71,3669.05
1547822305,3669.1,3603.71,3669.05
1547822310,3669.1,3603.71,3669.05
1547822316,3669.07989571,3603.71,3669.05
1547822321,3669.1,3603.71,3669.05
1547822327,3669.07989571,3603.71,3669.05
1547822333,3669.07989571,3603.71,3669.05
1547822339,3669.07989571,3603.71,3669.05
1547822344,3669.07989571,3603.71,3669.05
1547822350,3669.07989571,3603.71,3669.05
1547822355,3669.1,3603.71,3669.05
1547822361,3669.1,3603.71,3669.05
1547822367,3669.07989571,3603.71,3669.05
1547822372,3669.07989571,3603.71,3669.05
1547822378,3669.07989571,3603.71,3669.05
1547822384,3669.07989571,3604.39,3669.05
1547822389,3669.07989571,3604.39,3669.05
1547822395,3669.07989571,3604.39,3669.05
1547822400,3669.07989571,3604.39,3668.85
1547822406,3669.0,3604.39,3668.9
1547822412,3669.07989571,3604.39,3668.9
1547822418,3669.0,3604.39,3668.95
1547822423,3669.0,3604.39,3668.95
1547822430,3669.0,3604.39,3668.9
1547822435,3669.0,3604.39,3668.9
1547822441,3669.0,3604.39,3668.95
1547822447,3669.0,3604.39,3668.95
1547822452,3669.0,3604.39,3668.95
1547822459,3669.0,3604.39,3668.95
1547822465,3669.0,3604.39,3668.95
1547822470,3669.0,3604.39,3668.95
1547822476,3669.0,3604.39,3668.95
1547822481,3669.0,3601.82,3668.95
1547822490,3668.96597389,3601.82,3668.95
1547822496,3668.96597389,3601.82,3668.95
1547822501,3668.96597389,3601.82,3668.95
1547822507,3668.96597389,3601.82,3668.95
1547822513,3668.96597389,3601.28,3668.95
1547822519,3668.96597389,3601.28,3668.95
1547822524,3668.96597389,3601.28,3668.95
1547822530,3668.96597389,3601.28,3668.95
1547822535,3668.9,3601.28,3668.95
1547822541,3668.9,3601.28,3668.95
1547822547,3668.9,3601.28,3668.95
1547822552,3668.9,3603.50,3668.95
1547822558,3669.0,3603.50,3668.95
1547822564,3669.0,3603.50,3668.95
1547822569,3669.0,3603.50,3668.95
1547822575,3669.0,3603.50,3668.85
1547822580,3669.0,3603.50,3668.85
1547822586,3668.8,3603.50,3668.85
1547822592,3668.8,3603.50,3668.85
1547822597,3668.8,3603.50,3668.85
1547822603,3668.9,3603.50,3668.85
1547822609,3668.8,3603.50,3668.85
1547822615,3668.9,3603.50,3668.85
1547822621,3668.9,3603.87,3668.85
1547822627,3668.9,3603.87,3668.85
1547822632,3668.9,3603.87,3668.85
1547822638,3668.9,3603.87,3668.85
1547822643,3668.9,3603.87,3668.95
1547822649,3668.96597389,3603.87,3668.95
1547822655,3668.96597389,3606.79,3668.95
1547822661,3668.96597389,3606.79,3668.95
1547822666,3668.96597389,3606.79,3668.95
1547822672,3668.96597389,3606.79,3668.95
1547822677,3669.0,3606.79,3668.95
1547822683,3669.0,3606.79,3668.95
1547822688,3669.0,3606.79,3668.95
1547822694,3669.0,3607.00,3668.95
1547822700,3669.0,3607.00,3668.95
1547822706,3669.0,3607.00,3668.95
1547822711,3669.0,3607.00,3668.95
1547822717,3669.0,3607.00,3668.95
1547822722,3668.9,3607.00,3668.95
1547822728,3669.0,3607.00,3668.95
1547822734,3668.9,3605.85,3668.95
1547822740,3668.9,3605.85,3668.95
1547822745,3668.9,3605.85,3668.95
1547822751,3669.0,3605.85,3668.95
1547822756,3669.0,3605.85,3668.95
1547822763,3669.0,3605.54,3668.95
1547822769,3669.0,3605.54,3668.95
1547822774,3669.0,3605.54,3668.95
1547822780,3669.0,3605.54,3668.95
1547822785,3669.0,3604.19,3668.95
1547822791,3669.0,3604.19,3668.95
1547822796,3669.0,3604.19,3668.95
1547822802,3669.0,3604.19,3668.95
1547822808,3669.0,3604.19,3668.95
1547822814,3669.0,3604.19,3668.95
1547822819,3669.0,3604.19,3668.95
1547822825,3669.0,3604.19,3668.95
1547822831,3669.0,3604.19,3668.95
1547822837,3669.0,3604.19,3668.95
1547822842,3669.0,3604.19,3668.95
1547822848,3668.9,3604.19,3668.95
1547822856,3668.9,3604.19,3668.95
1547822862,3668.9,3604.19,3668.95
1547822867,3668.9,3604.50,3668.95
1547822874,3669.0,3603.46,3668.95
1547822880,3669.0,3603.46,3668.95
1547822886,3669.0,3603.46,3668.95
1547822891,3668.9,3603.37,3668.95
1547822897,3668.9,3603.37,3668.95
1547822902,3669.0,3603.75,3668.95
1547822908,3668.9,3603.75,3668.95
1547822914,3669.0,3605.74,3668.95
1547822920,3669.0,3605.74,3668.95
1547822925,3669.0,3605.74,3668.95
1547822931,3669.0,3605.74,3668.95
1547822936,3669.0,3606.27,3668.95
1547822942,3669.0,3606.27,3668.95
1547822947,3669.0,3609.89,3668.95
1547822953,3669.0,3609.89,3668.95
1547822959,3669.0,3609.89,3668.95
1547822964,3669.0,3609.89,3668.95
1547822970,3669.0,3609.89,3668.95
1547822976,3669.0,3607.34,3668.95
1547822981,3669.0,3607.34,3668.95
1547822987,3669.0,3607.34,3668.95
1547822992,3669.0,3607.34,3668.95
1547822998,3669.0,3607.34,3668.95
1547823004,3669.0,3607.34,3668.95
1547823010,3669.0,3607.34,3668.95
1547823015,3669.0,3607.34,3668.95
1547823021,3670.0,3607.34,3669.95
1547823026,3670.0,3607.34,3669.95
1547823032,3670.0,3607.34,3670.65
1547823037,3670.0,3607.34,3670.65
1547823044,3670.7,3607.34,3670.65
1547823049,3670.7,3607.34,3670.65
1547823055,3670.60136012,3607.34,3670.65
1547823060,3670.60136012,3607.00,3670.65
1547823067,3670.60136012,3607.00,3670.65
1547823072,3670.60136012,3607.00,3670.65
1547823078,3670.60136012,3607.00,3670.65
1547823084,3670.60136012,3607.00,3670.65
1547823089,3670.7,3607.00,3670.65
1547823095,3670.7,3607.00,3670.65
1547823100,3670.7,3607.00,3670.65
1547823106,3670.7,3603.83,3670.65
1547823112,3670.7,3603.83,3670.65
1547823117,3670.7,3603.82,3670.65
1547823123,3670.7,3603.82,3670.65
1547823129,3670.7,3606.13,3670.65
1547823135,3670.7,3606.13,3670.65
1547823140,3670.60136012,3606.13,3670.65
1547823147,3670.60136012,3606.13,3670.65
1547823152,3670.60136012,3603.82,3670.65
1547823158,3670.60136012,3606.95,3670.65
1547823164,3670.60136012,3606.95,3670.65
1547823169,3670.60136012,3606.95,3670.65
1547823175,3670.7,3606.95,3670.65
1547823181,3670.7,3606.95,3670.65
1547823186,3670.60136012,3606.95,3670.65
1547823192,3670.60136012,3608.26,3670.65
1547823197,3670.60136012,3606.01,3670.65
1547823204,3670.60136012,3606.97,3670.65
1547823210,3670.60136012,3606.97,3670.65
1547823215,3670.60136012,3606.97,3670.65
1547823221,3670.60136012,3606.97,3670.65
1547823226,3670.60136012,3606.97,3670.65
1547823232,3670.60136012,3606.97,3670.65
1547823238,3670.60136012,3606.97,3670.65
1547823244,3670.7,3606.97,3670.65
1547823250,3670.60136012,3606.92,3670.65
1547823255,3670.7,3606.92,3670.65
1547823261,3670.7,3606.92,3670.65
1547823267,3670.7,3606.92,3670.65
1547823272,3670.7,3606.92,3670.65
1547823278,3670.7,3606.92,3670.65
1547823284,3670.7,3606.92,3670.65
1547823289,3670.7,3606.92,3670.65
1547823295,3670.68944794,3606.92,3670.65
1547823301,3670.68944794,3606.92,3670.65
1547823306,3673.4,3606.92,3670.65
1547823312,3673.4,3606.46,3670.65
1547823318,3673.4,3607.33,3673.35
1547823323,3673.4,3607.33,3673.35
1547823329,3673.4,3607.33,3673.35
1547823334,3672.2,3602.71,3673.35
1547823340,3673.4,3602.71,3672.0
1547823346,3672.2,3602.71,3672.0
1547823351,3672.8,3602.71,3672.35
1547823357,3672.8,3602.66,3672.35
1547823363,3672.8,3602.66,3672.15
1547823369,3672.5,3602.93,3672.15
1547823375,3672.8,3601.21,3672.15
1547823380,3672.5,3601.24,3672.15
1547823386,3672.5,3601.24,3672.6
1547823391,3672.5,3601.24,3672.25
1547823398,3672.5,3601.40,3672.25
1547823403,3672.5,3603.03,3672.25
1547823409,3672.3,3603.64,3672.25
1547823414,3672.3,3603.64,3672.25
1547823420,3672.3,3603.64,3672.25
1547823426,3672.3,3600.69,3672.25
1547823432,3672.2,3601.23,3672.25
1547823438,3672.2,3603.12,3671.55
1547823444,3672.2,3601.81,3671.55
1547823449,3672.2,3601.81,3671.55
1547823455,3672.2,3601.81,3671.55
1547823461,3672.2,3601.81,3671.55
1547823466,3671.5,3601.10,3672.15
1547823472,3672.3,3601.10,3672.15
1547823478,3672.3,3601.10,3672.15
1547823483,3672.3,3601.10,3672.15
1547823489,3672.3,3601.10,3672.15
1547823494,3671.7,3603.11,3672.15
1547823500,3671.7,3603.11,3672.05
1547823506,3671.7,3603.11,3671.75
1547823511,3671.6,3601.92,3671.75
1547823517,3671.8,3602.93,3671.75
1547823523,3671.8,3602.93,3671.75
1547823528,3671.8,3602.93,3671.75
1547823534,3671.8,3600.51,3671.75
1547823539,3671.7,3600.51,3671.75
1547823545,3671.7,3600.51,3671.75
1547823551,3671.7,3600.51,3671.75
1547823556,3671.7,3603.80,3671.75
1547823562,3671.7,3603.80,3671.75
1547823567,3671.7,3603.61,3671.75
1547823573,3671.7,3603.61,3671.75
1547823579,3671.7,3603.99,3671.75
1547823585,3671.7,3603.99,3671.75
1547823590,3671.7,3603.99,3671.75
1547823596,3671.7,3603.99,3671.75
1547823602,3671.7,3603.99,3671.75
1547823607,3671.8,3603.99,3671.75
1547823613,3671.8,3602.90,3671.75
1547823619,3671.8,3602.90,3672.15
1547823624,3671.8,3602.90,3672.15
1547823630,3672.1,3602.90,3672.4
1547823635,3672.1,3602.90,3672.4
1547823641,3671.9,3604.10,3672.2
1547823647,3671.9,3604.10,3672.2
1547823652,3671.9,3604.10,3672.0
1547823658,3672.0,3604.10,3672.05
1547823663,3672.0,3604.10,3672.05
1547823669,3672.0,3604.55,3672.35
1547823676,3672.0,3604.55,3672.55
1547823682,3672.1,3604.55,3672.55
1547823688,3672.1,3604.55,3672.45
1547823693,3672.5,3604.55,3672.45
1547823699,3672.5,3604.55,3672.45
1547823705,3672.5,3604.55,3672.45
1547823710,3672.5,3604.55,3672.45
1547823716,3672.4,3604.55,3672.45
1547823721,3672.4,3604.55,3672.4
1547823727,3672.5,3604.55,3672.55
1547823732,3672.4,3604.88,3672.55
1547823738,3672.5,3603.99,3672.55
1547823744,3672.5,3604.57,3672.35
1547823749,3672.51022643,3606.09,3672.55
1547823755,3672.51022643,3606.59,3672.55
1547823760,3672.5,3606.59,3672.55
1547823766,3672.5,3606.59,3672.55
1547823772,3672.4,3606.59,3672.5
1547823778,3672.5,3606.59,3672.5
1547823783,3672.4,3606.59,3672.1
1547823789,3672.4,3605.74,3672.35
1547823795,3672.51022643,3605.74,3672.35
1547823800,3672.51022643,3606.58,3672.35
1547823806,3672.51022643,3606.58,3672.35
1547823811,3672.51022643,3609.00,3672.35
1547823817,3672.51022643,3608.24,3672.35
1547823823,3672.3,3608.24,3672.35
1547823828,3672.3,3608.24,3672.35
1547823834,3672.3,3606.65,3672.35
1547823840,3672.3,3606.65,3672.35
1547823845,3672.3,3606.65,3672.35
1547823851,3672.3,3607.92,3672.55
1547823856,3672.51022643,3607.92,3672.55
1547823862,3672.51022643,3607.92,3672.55
1547823868,3672.51022643,3607.92,3672.55
1547823873,3672.51022643,3607.92,3672.55
1547823879,3672.51022643,3607.92,3672.55
1547823885,3672.6,3607.92,3673.2
1547823890,3672.6,3607.92,3673.2
1547823896,3672.6,3607.92,3673.25
1547823901,3672.6,3607.92,3673.25
1547823907,3672.6,3607.92,3673.25
1547823912,3672.6,3608.57,3673.25
1547823918,3672.6,3608.57,3673.25
1547823924,3672.6,3608.57,3673.25
1547823929,3673.2,3608.57,3673.25
1547823935,3673.2,3608.57,3674.55
1547823941,3675.0,3608.53,3674.4
1547823946,3675.0,3608.53,3674.4
1547823952,3675.0,3608.53,3674.4
1547823957,3675.0,3608.53,3674.35
1547823963,3674.4,3608.90,3674.35
1547823968,3675.2,3608.90,3674.9
1547823974,3675.2,3608.53,3674.75
1547823980,3675.2,3608.53,3674.75
1547823985,3675.2,3608.53,3674.8
1547823991,3674.2,3608.23,3674.8
1547823997,3674.2,3608.21,3674.35
1547824003,3674.3,3608.21,3674.35
1547824008,3674.3,3608.23,3675.0
1547824014,3674.3,3609.74,3674.95
1547824020,3674.3,3609.74,3674.95
1547824025,3674.3,3609.74,3675.5
1547824031,3674.3,3608.23,3675.5
1547824036,3674.3,3608.23,3675.5
1547824042,3675.2,3608.23,3675.7
1547824048,3675.2,3608.23,3675.75
1547824053,3675.2,3608.23,3675.75
1547824059,3675.2,3608.23,3675.75
1547824064,3675.2,3608.23,3675.35
1547824070,3675.8,3608.23,3675.35
1547824076,3675.8,3608.23,3675.35
1547824082,3675.8,3608.23,3675.75
1547824087,3675.8,3609.12,3676.05
1547824093,3676.1,3610.42,3676.05
1547824098,3676.1,3613.14,3676.05
1547824104,3676.1,3613.14,3676.05
1547824109,3676.1,3613.64,3676.05
1547824115,3676.1,3613.64,3676.05
1547824121,3676.1,3610.41,3676.05
1547824126,3676.1,3611.72,3676.65
1547824132,3676.1,3611.72,3676.65
1547824138,3676.6,3611.35,3676.65
1547824144,3676.6,3611.35,3676.65
1547824149,3676.6,3611.96,3676.65
1547824156,3676.6,3611.96,3676.65
1547824162,3676.675528,3611.96,3676.65
1547824167,3676.675528,3611.96,3676.65
1547824173,3676.675528,3612.58,3676.65
1547824179,3676.675528,3612.58,3676.65
1547824185,3676.675528,3613.80,3676.65
1547824190,3676.675528,3613.80,3676.65
1547824196,3676.675528,3613.80,3676.65
1547824202,3676.675528,3613.80,3676.65
1547824208,3676.675528,3612.95,3676.65
1547824214,3676.7,3612.95,3676.65
1547824219,3676.7,3612.95,3676.65
1547824225,3676.7,3612.95,3676.65
1547824231,3676.7,3612.95,3676.65
1547824237,3676.7,3613.00,3676.65
1547824243,3676.675528,3613.00,3676.65
1547824249,3676.675528,3613.88,3676.65
1547824254,3676.7,3613.88,3676.65
1547824260,3676.7,3613.88,3676.65
1547824266,3676.7,3614.40,3676.65
1547824272,3676.7,3614.40,3676.65
1547824278,3676.7,3615.27,3676.65
1547824284,3679.7,3615.73,3679.65
1547824290,3679.7,3617.78,3679.65
1547824296,3679.7,3620.00,3682.25
1547824302,3683.7,3618.55,3683.45
1547824308,3683.7,3619.50,3683.45
1547824314,3683.7,3619.34,3684.15
1547824321,3684.18359065,3619.34,3684.15
1547824327,3684.18359065,3612.04,3684.15
1547824332,3684.2,3615.86,3684.15
1547824338,3684.2,3615.86,3684.15
1547824343,3684.2,3618.60,3684.15
1547824349,3684.2,3618.43,3684.15
1547824355,3684.2,3618.43,3684.15
1547824360,3684.12557745,3618.43,3684.15
1547824366,3684.12557745,3618.69,3682.9
1547824371,3684.12557745,3618.69,3682.9
1547824377,3684.12557745,3618.69,3682.55
1547824383,3684.12557745,3618.69,3682.55
1547824389,3684.12557745,3615.73,3682.55
1547824394,3684.12557745,3616.58,3682.55
1547824402,3682.5909713,3615.73,3682.55
1547824407,3682.5909713,3616.54,3682.55
1547824413,3682.5909713,3616.54,3682.55
1547824419,3682.6,3616.54,3682.55
1547824424,3682.6,3616.54,3682.45
1547824430,3682.6,3616.54,3682.45
1547824435,3682.6,3616.54,3682.45
1547824441,3682.4,3618.47,3682.45
1547824447,3682.4,3617.38,3683.1
1547824452,3682.4,3617.38,3683.1
1547824458,3682.6,3618.00,3683.15
1547824464,3682.6,3618.00,3682.9
1547824470,3682.6,3616.83,3682.9
1547824476,3682.6,3616.83,3682.9
1547824481,3682.8,3619.10,3682.9
1547824487,3682.8,3619.10,3682.9
1547824493,3682.8,3619.10,3683.85
1547824498,3683.0,3619.10,3683.85
1547824504,3683.0,3619.10,3683.85
1547824511,3683.0,3619.10,3683.85
1547824516,3683.8,3619.10,3683.75
1547824522,3683.8,3619.10,3683.75
1547824527,3683.7,3619.59,3683.85
1547824533,3683.7,3616.83,3683.85
1547824539,3683.7,3616.83,3683.8
1547824544,3683.7,3616.83,3683.8
1547824550,3683.7,3616.83,3683.75
1547824556,3683.7,3616.83,3683.75
1547824561,3683.7,3616.83,3683.75
1547824567,3683.7,3618.09,3683.75
1547824573,3683.7,3618.09,3683.75
1547824578,3683.7,3615.45,3683.75
1547824585,3683.7,3615.45,3683.75
1547824590,3683.7,3615.45,3683.75
1547824596,3683.7,3615.45,3683.75
1547824602,3683.7,3615.45,3683.75
1547824607,3683.7,3615.45,3683.05
1547824613,3683.7,3615.04,3683.05
1547824618,3683.1,3615.04,3683.05
1547824624,3683.1,3615.04,3683.05
1547824630,3683.1,3615.04,3683.05
1547824635,3683.0,3615.04,3683.05
1547824641,3683.0,3615.04,3683.05
1547824647,3683.0,3615.04,3683.05
1547824652,3683.0,3615.04,3683.05
1547824658,3683.0,3612.93,3683.05
1547824663,3683.0,3612.93,3683.05
1547824669,3683.0,3612.93,3683.05
1547824675,3683.0,3612.93,3683.05
1547824680,3683.0,3612.93,3683.05
1547824686,3683.0,3613.27,3683.05
1547824691,3683.1,3612.83,3683.05
1547824697,3683.1,3612.83,3683.05
1547824703,3683.1,3612.83,3683.05
1547824708,3683.1,3612.83,3683.05
1547824714,3683.1,3612.83,3683.05
1547824720,3683.1,3612.83,3683.05
1547824726,3683.1,3616.42,3683.05
1547824731,3683.1,3616.42,3683.05
1547824737,3683.1,3614.06,3683.05
1547824742,3683.1,3614.06,3683.05
1547824748,3683.1,3614.06,3683.05
1547824753,3683.1,3613.88,3683.05
1547824759,3683.1,3613.88,3683.05
1547824764,3683.1,3613.88,3683.05
1547824770,3683.0,3611.83,3683.05
1547824776,3683.0,3611.83,3683.05
1547824781,3683.0,3611.83,3683.05
1547824787,3683.0,3611.83,3683.05
1547824793,3683.0,3611.83,3683.05
1547824799,3683.1,3611.83,3683.05
1547824805,3683.1,3611.83,3683.05
1547824810,3683.1,3611.83,3683.05
1547824816,3683.1,3611.83,3683.05
1547824821,3683.1,3615.16,3683.05
1547824827,3683.1,3615.16,3683.05
1547824833,3683.0,3615.16,3683.05
1547824838,3683.0,3615.16,3683.05
1547824844,3683.1,3612.00,3683.05
1547824850,3683.1,3612.00,3683.05
1547824856,3683.1,3612.00,3683.05
1547824861,3683.1,3616.56,3683.05
1547824867,3683.1,3616.70,3683.05
1547824873,3683.1,3616.70,3683.05
1547824878,3683.1,3616.70,3683.05
1547824884,3683.1,3617.00,3683.05
1547824890,3683.1,3617.00,3683.05
1547824896,3683.1,3617.85,3683.05
1547824901,3683.0708136,3617.56,3683.05
1547824907,3683.0708136,3617.56,3683.05
1547824913,3683.0708136,3620.00,3683.05
1547824919,3683.0708136,3620.00,3683.05
1547824924,3683.0708136,3620.00,3683.25
1547824930,3683.39333809,3618.76,3683.25
1547824936,3683.39333809,3618.76,3683.25
1547824941,3683.3,3618.76,3683.25
1547824952,3683.3,3618.76,3683.25
1547824960,3683.3,3618.76,3683.25
1547824965,3683.2535872,3620.39,3683.25
