epoch,bitfinex,bitstamp,coinapult
1548020998,3589.8,3539.00,3589.75
1548021004,3589.7,3539.00,3589.75
1548021010,3589.7,3539.00,3589.75
1548021015,3589.8,3539.58,3589.75
1548021022,3589.8,3539.58,3589.75
1548021028,3589.74649946,3539.58,3589.75
1548021034,3589.74649946,3539.58,3589.75
1548021040,3589.74649946,3539.58,3589.75
1548021046,3589.74649946,3539.58,3589.75
1548021052,3589.74649946,3539.58,3589.75
1548021058,3589.74649946,3539.00,3589.75
1548021063,3589.74649946,3539.58,3589.75
1548021069,3589.74649946,3539.00,3589.75
1548021076,3589.74649946,3539.00,3589.75
1548021082,3589.74649946,3539.74,3589.75
1548021088,3589.74649946,3539.74,3589.75
1548021094,3589.74649946,3539.00,3589.75
1548021099,3587.5,3539.74,3588.25
1548021105,3589.74649946,3539.74,3588.25
1548021111,3587.1,3539.74,3587.6
1548021117,3587.5,3539.74,3587.15
1548021123,3587.1,3539.74,3587.15
1548021129,3587.1,3539.74,3587.15
1548021135,3587.1,3539.74,3587.15
1548021141,3587.2,3539.74,3587.15
1548021147,3587.2,3539.74,3587.15
1548021153,3587.2,3539.74,3587.15
1548021159,3587.2,3539.74,3587.15
1548021165,3587.2,3540.00,3587.15
1548021171,3587.2,3540.00,3587.85
1548021176,3587.2,3540.00,3587.85
1548021182,3588.1,3540.00,3588.05
1548021188,3588.1,3540.00,3588.05
1548021195,3587.5,3540.00,3587.55
1548021200,3587.3,3540.00,3587.55
1548021206,3587.3,3540.00,3587.25
1548021212,3587.3,3539.99,3587.25
1548021218,3587.3,3539.00,3587.25
1548021224,3587.3,3539.00,3587.25
1548021230,3587.3,3539.43,3587.25
1548021235,3587.3,3539.36,3587.25
1548021241,3587.3,3540.00,3587.25
1548021247,3587.3,3539.00,3587.25
1548021253,3587.3,3539.00,3587.25
1548021259,3587.3,3539.00,3587.25
1548021265,3587.3,3539.00,3587.25
1548021271,3587.3,3539.00,3587.25
1548021277,3587.3,3539.00,3587.25
1548021282,3587.7,3539.00,3587.85
1548021288,3587.7,3539.00,3587.85
1548021294,3587.7,3539.00,3587.6
1548021300,3587.4,3539.00,3587.6
1548021306,3587.4,3539.00,3588.05
1548021312,3588.1,3539.00,3588.05
1548021317,3588.1,3539.00,3588.05
1548021323,3588.1,3539.00,3587.7
1548021329,3588.1,3539.00,3588.05
1548021335,3588.1,3539.00,3588.05
1548021341,3588.1,3539.00,3588.05
1548021347,3588.1,3539.00,3588.05
1548021353,3588.1,3539.00,3588.05
1548021358,3588.1,3539.00,3588.05
1548021364,3588.0,3539.00,3588.05
1548021370,3588.0,3539.00,3588.05
1548021376,3588.1,3539.00,3588.05
1548021382,3588.1,3539.00,3588.05
1548021388,3588.1,3539.00,3588.05
1548021394,3588.0,3539.00,3588.05
1548021400,3588.0,3539.00,3588.05
1548021405,3588.0,3539.00,3588.05
1548021411,3588.0,3539.00,3588.05
1548021417,3588.0,3539.00,3588.05
1548021423,3588.0,3539.00,3588.05
1548021429,3588.0,3539.00,3588.05
1548021435,3588.0,3539.00,3588.05
1548021441,3588.0,3539.28,3588.05
1548021447,3588.1,3539.28,3588.05
1548021453,3588.1,3539.28,3588.05
1548021459,3588.1,3539.28,3588.05
1548021464,3588.1,3539.28,3588.05
1548021470,3588.0,3539.28,3588.05
1548021476,3588.1,3539.28,3588.05
1548021482,3588.0,3539.28,3588.05
1548021488,3588.0,3539.28,3588.05
1548021495,3588.0,3539.28,3588.05
1548021501,3588.0,3539.28,3588.05
1548021507,3588.0,3539.28,3588.05
1548021513,3588.0,3539.28,3588.05
1548021519,3588.1,3539.28,3588.05
1548021525,3588.1,3539.28,3588.05
1548021531,3588.1,3541.04,3588.05
1548021537,3588.1,3541.04,3588.05
