epoch,bitfinex,bitstamp,coinapult
1547965573,3760.5,3683.28,3760.55
1547965586,3760.6,3683.28,3760.55
1547965591,3760.6,3683.28,3760.55
1547965597,3760.6,3683.28,3760.55
1547965603,3760.6,3683.28,3760.55
1547965610,3760.6,3683.28,3760.55
1547965616,3760.6,3683.28,3760.55
1547965621,3760.6,3683.28,3760.55
1547965627,3760.6,3683.28,3760.55
1547965633,3760.6,3683.28,3760.55
1547965639,3760.6,3683.28,3760.55
1547965645,3760.5,3683.28,3760.55
1547965651,3760.5,3683.28,3760.55
1547965657,3760.5,3683.28,3760.55
1547965663,3760.5,3683.28,3760.55
1547965669,3760.5,3683.28,3760.55
1547965675,3760.5,3683.28,3760.55
1547965681,3760.5,3683.28,3760.55
1547965686,3760.5,3683.28,3760.55
1547965693,3760.5,3683.28,3760.55
1547965699,3760.5,3683.28,3760.55
1547965705,3760.5,3683.28,3760.55
1547965710,3760.5,3683.28,3760.55
1547965716,3760.5,3689.49,3760.55
1547965722,3760.5,3689.49,3760.55
1547965728,3760.5,3689.49,3763.86
1547965734,3760.5,3689.49,3763.86
1547965739,3770.0,3688.99,3770.05
1547965745,3770.0,3688.99,3770.05
1547965751,3770.0,3688.99,3770.15
1547965757,3770.0,3688.99,3770.15
1547965763,3770.3,3688.99,3770.15
1547965769,3770.0,3690.00,3770.15
1547965775,3770.3,3690.00,3770.35
1547965780,3770.3,3690.00,3770.35
1547965786,3770.3,3690.00,3770.35
1547965792,3770.3,3690.00,3770.35
1547965798,3770.3,3690.00,3770.35
1547965804,3770.3,3690.00,3770.35
1547965809,3767.0680762,3690.00,3766.65
1547965815,3767.0680762,3690.00,3766.65
1547965821,3767.0680762,3690.00,3766.65
1547965827,3767.0680762,3690.00,3769.3
1547965833,3770.1,3690.00,3769.45
1547965839,3770.1,3690.00,3769.45
1547965845,3768.9,3690.00,3769.45
1547965851,3769.2,3690.00,3768.75
1547965856,3769.2,3690.00,3769.0
1547965862,3769.2,3690.00,3769.0
1547965868,3769.2,3690.00,3768.85
1547965874,3769.0702381,3690.00,3768.85
1547965880,3769.0702381,3690.00,3768.75
1547965886,3768.7,3690.00,3768.75
1547965892,3768.7,3690.00,3768.75
1547965898,3768.7,3690.00,3768.75
1547965903,3768.7,3690.00,3768.75
1547965909,3768.7,3690.00,3768.75
1547965915,3768.7,3690.00,3768.75
1547965921,3768.7,3690.00,3768.75
1547965927,3768.7,3690.00,3768.75
1547965933,3768.72906343,3690.00,3768.75
1547965938,3768.72906343,3690.35,3768.75
1547965944,3768.72906343,3690.35,3768.75
1547965950,3768.72906343,3690.35,3768.75
1547965956,3768.72906343,3690.35,3768.75
1547965962,3768.72906343,3690.35,3768.75
1547965968,3768.72906343,3690.35,3768.75
1547965974,3768.72906343,3690.35,3768.75
1547965980,3768.72906343,3690.35,3768.75
1547965986,3768.72906343,3690.35,3768.75
1547965992,3768.72906343,3690.35,3767.0
1547965997,3766.7,3689.75,3767.0
1547966003,3766.7,3689.75,3766.95
1547966009,3766.7,3689.75,3767.3
1547966015,3766.7,3689.75,3767.3
1547966021,3766.7,3688.51,3767.3
1547966026,3766.7,3688.51,3767.1
1547966032,3766.79574034,3688.51,3767.1
1547966038,3766.79574034,3688.51,3767.1
1547966044,3766.79574034,3688.51,3767.15
1547966050,3766.79574034,3688.51,3767.15
1547966056,3766.79574034,3688.51,3767.15
1547966062,3766.79574034,3688.51,3767.15
1547966068,3766.79574034,3688.51,3767.15
1547966074,3766.79574034,3688.51,3766.65
1547966080,3766.79574034,3688.51,3766.35
1547966086,3766.2,3688.51,3766.35
1547966092,3766.2,3688.51,3766.35
1547966098,3766.2,3688.51,3766.35
1547966104,3766.2,3688.51,3766.35
1547966110,3766.2,3688.51,3766.35
1547966116,3766.4,3688.51,3766.9
1547966122,3766.4,3688.51,3766.9
1547966128,3766.4,3688.51,3766.5
1547966134,3766.4,3688.51,3766.5
1547966140,3766.4,3688.51,3766.65
1547966146,3766.4,3688.51,3766.65
1547966153,3766.4,3688.51,3766.65
1547966159,3766.4,3688.51,3766.65
1547966164,3766.4,3688.51,3766.65
1547966170,3766.4,3687.62,3766.65
1547966176,3766.4,3687.62,3766.75
1547966182,3766.4,3687.62,3766.75
1547966188,3766.4,3687.62,3766.35
1547966193,3766.4,3687.62,3766.35
1547966199,3766.4,3687.62,3766.35
1547966205,3766.4,3687.62,3766.35
1547966211,3766.4,3687.62,3766.35
1547966217,3766.4,3687.62,3766.35
1547966223,3766.4,3687.62,3766.35
1547966229,3766.3,3687.62,3766.35
1547966235,3766.3,3687.62,3767.0
1547966241,3766.3,3687.62,3767.0
1547966247,3766.3,3687.80,3767.0
1547966253,3766.3,3687.80,3767.0
1547966259,3766.3,3687.80,3767.15
1547966265,3766.3,3687.80,3767.15
1547966272,3767.2,3687.80,3767.15
1547966278,3766.3,3687.80,3767.15
1547966284,3767.2,3687.80,3767.15
1547966290,3767.2,3687.80,3767.3
1547966296,3766.45456567,3687.80,3767.3
1547966302,3766.45456567,3687.80,3767.05
1547966308,3766.45456567,3687.80,3767.15
1547966314,3766.45456567,3687.80,3767.15
1547966319,3766.9,3687.80,3766.9
1547966325,3766.9,3686.84,3766.95
1547966331,3766.9,3686.84,3766.95
1547966338,3766.9,3686.84,3767.15
1547966344,3767.2,3686.84,3767.15
1547966350,3767.2,3686.84,3766.35
1547966356,3767.2,3686.84,3766.35
1547966361,3767.2,3686.84,3766.35
1547966367,3767.2,3686.84,3766.35
1547966373,3766.4,3686.84,3766.35
1547966379,3766.4,3686.84,3765.4
1547966385,3762.5,3686.84,3765.4
1547966391,3766.4,3686.84,3765.75
1547966397,3766.4,3686.84,3765.5
1547966404,3766.4,3686.84,3765.5
1547966410,3766.4,3686.84,3765.8
1547966416,3766.4,3686.84,3765.8
1547966422,3766.4,3686.84,3765.4
1547966427,3766.4,3686.84,3765.4
1547966433,3766.4,3685.98,3765.9
1547966439,3766.4,3685.98,3766.25
1547966445,3766.4,3685.98,3766.25
1547966452,3766.4,3685.98,3766.25
1547966458,3766.2,3686.65,3766.25
1547966464,3766.2,3686.65,3766.25
1547966470,3765.8,3686.65,3766.25
1547966476,3765.8,3686.65,3765.65
1547966482,3765.3,3686.65,3765.05
1547966488,3765.3,3686.65,3765.65
1547966493,3765.3,3686.65,3765.65
1547966499,3765.4,3686.65,3765.65
1547966505,3765.4,3686.11,3765.75
1547966511,3765.4,3686.11,3765.65
1547966517,3765.4,3686.11,3765.65
1547966526,3765.4,3686.11,3765.65
1547966532,3765.4,3686.11,3765.15
1547966538,3765.4,3686.11,3765.15
1547966543,3765.8,3686.11,3765.35
1547966549,3765.8,3686.11,3765.35
1547966555,3765.8,3686.11,3765.85
1547966560,3765.4,3686.11,3765.85
1547966566,3765.4,3686.11,3765.65
1547966573,3765.2,3686.11,3765.2
1547966579,3765.2,3686.11,3765.2
1547966585,3764.6,3686.11,3765.55
1547966592,3764.6,3686.11,3764.8
1547966598,3764.6,3686.11,3764.8
1547966603,3765.1,3686.39,3764.75
1547966609,3765.1,3686.39,3764.75
1547966615,3765.1,3686.39,3764.5
1547966621,3765.1,3685.96,3764.5
1547966627,3765.1,3685.96,3764.85
1547966632,3765.1,3685.96,3764.85
1547966638,3765.1,3686.84,3764.8
1547966644,3765.1,3686.84,3764.8
1547966650,3765.1,3686.84,3764.8
1547966656,3765.1,3686.84,3764.8
1547966662,3765.1,3686.84,3764.8
1547966668,3765.1,3686.84,3764.95
1547966674,3765.1,3686.84,3764.95
1547966679,3765.1,3686.84,3764.95
1547966686,3765.1,3686.84,3764.95
1547966691,3764.9,3686.84,3764.95
1547966697,3764.9,3686.84,3764.95
1547966703,3764.9,3684.48,3764.95
1547966711,3764.9,3684.48,3764.95
1547966717,3764.9,3684.48,3764.95
1547966722,3764.9,3684.48,3764.95
1547966728,3764.9,3684.48,3764.95
1547966734,3764.9,3684.48,3764.95
1547966740,3765.0,3684.48,3765.15
1547966746,3765.0,3685.58,3765.35
1547966752,3765.1,3685.58,3765.35
1547966757,3765.1,3685.58,3765.25
1547966763,3765.1,3685.58,3765.25
1547966769,3765.1,3684.15,3765.05
1547966775,3765.1,3685.02,3765.05
1547966781,3765.1,3685.02,3765.05
1547966787,3765.1,3685.02,3765.05
1547966793,3765.1,3685.02,3765.2
1547966799,3765.1,3685.02,3765.35
1547966805,3765.1,3685.02,3765.35
1547966810,3765.1,3685.02,3765.35
1547966816,3765.1,3685.02,3765.35
1547966822,3765.1,3685.02,3765.35
1547966828,3765.1,3685.02,3765.35
1547966834,3765.1,3685.02,3765.35
1547966840,3765.1,3685.02,3765.35
1547966846,3765.1,3685.02,3765.35
1547966852,3765.1,3685.02,3765.35
1547966858,3765.1,3685.02,3765.35
1547966864,3765.1,3685.02,3765.35
1547966870,3765.1,3685.02,3765.35
1547966876,3765.1,3685.02,3765.35
1547966882,3765.1,3685.02,3765.35
1547966888,3765.1,3685.02,3765.35
1547966894,3765.1,3685.02,3765.35
1547966900,3765.1,3685.02,3765.35
1547966906,3765.0,3685.02,3765.35
1547966912,3765.0,3685.02,3765.2
1547966918,3765.1,3684.15,3765.2
1547966924,3765.1,3684.15,3765.05
1547966930,3765.1,3684.15,3765.05
1547966935,3765.1,3684.15,3765.05
1547966941,3765.1,3684.15,3765.05
1547966947,3765.1,3684.15,3765.05
1547966953,3765.1,3684.15,3765.05
1547966959,3765.1,3684.15,3765.15
1547966965,3765.1,3684.15,3765.15
1547966971,3765.1,3684.15,3765.05
1547966977,3765.1,3685.02,3765.05
1547966983,3765.0,3685.02,3765.05
1547966989,3765.0,3685.02,3765.05
1547966996,3765.0,3685.02,3765.05
1547967001,3765.0,3685.02,3765.05
1547967007,3765.0,3685.02,3765.05
1547967013,3763.61144347,3684.66,3763.85
1547967019,3763.61144347,3684.66,3764.25
1547967025,3763.61144347,3687.04,3764.25
1547967031,3764.4,3687.04,3764.3
1547967037,3764.4,3687.04,3764.3
1547967043,3764.4,3685.66,3764.3
1547967049,3764.4,3685.66,3764.3
1547967055,3764.4,3685.66,3764.45
1547967060,3764.4,3685.66,3764.45
1547967066,3764.7,3685.66,3764.4
1547967072,3764.7,3685.66,3764.5
1547967078,3764.7,3685.66,3764.5
1547967084,3764.7,3685.66,3764.6
1547967090,3764.7,3685.66,3764.6
1547967096,3764.4,3685.66,3764.75
1547967102,3764.4,3685.66,3764.75
1547967108,3764.4,3686.21,3764.75
1547967114,3764.4,3686.21,3764.75
1547967120,3764.4,3686.21,3764.75
1547967126,3764.4,3686.21,3764.75
1547967132,3764.4,3686.21,3764.75
1547967138,3764.4,3686.21,3764.75
1547967143,3764.4,3686.21,3764.75
1547967149,3764.4,3686.21,3764.75
1547967155,3764.4,3686.21,3764.35
1547967161,3764.7,3686.21,3764.35
1547967167,3764.7,3686.21,3764.25
1547967175,3764.7,3686.21,3764.1
1547967181,3764.7,3686.21,3764.1
1547967187,3764.7,3686.21,3764.25
1547967193,3764.7,3686.21,3764.25
1547967198,3764.7,3686.21,3764.25
1547967204,3764.7,3686.21,3764.25
1547967210,3764.3,3686.21,3764.35
1547967216,3764.3,3686.84,3764.35
1547967222,3764.4,3686.84,3764.35
1547967228,3764.4,3686.84,3765.0
1547967234,3765.4,3686.84,3765.0
1547967240,3765.4,3686.84,3765.0
1547967245,3765.4,3686.84,3765.0
1547967251,3765.4,3686.84,3765.0
1547967257,3765.4,3686.84,3765.35
1547967263,3765.4,3686.84,3765.35
1547967269,3765.4,3686.84,3765.35
1547967275,3765.4,3686.84,3765.35
1547967281,3765.3,3686.84,3765.35
1547967287,3765.3,3686.84,3765.35
1547967293,3765.3,3686.84,3765.35
1547967299,3765.3,3686.84,3765.35
1547967304,3765.3,3686.84,3765.35
1547967310,3765.3372636,3686.84,3765.35
1547967316,3765.3,3687.19,3765.35
1547967322,3765.3372636,3687.19,3765.35
1547967328,3765.3372636,3687.19,3765.35
1547967334,3765.3372636,3687.19,3765.35
1547967340,3765.3372636,3687.19,3765.35
1547967346,3765.3372636,3687.19,3765.35
1547967353,3765.3372636,3687.19,3765.35
1547967358,3765.3372636,3687.19,3765.35
1547967364,3765.3,3687.19,3765.35
1547967370,3765.3372636,3687.19,3765.35
1547967376,3765.3,3687.19,3765.35
1547967382,3765.3,3685.70,3764.25
1547967388,3765.3372636,3688.35,3764.55
1547967395,3764.6,3687.73,3764.55
1547967400,3765.3372636,3687.73,3764.85
1547967406,3764.6,3687.73,3764.85
1547967412,3766.8,3687.73,3764.85
1547967418,3766.8,3687.73,3766.5
1547967424,3766.8,3688.24,3766.5
1547967430,3766.8,3688.24,3766.7
1547967435,3766.8,3688.24,3766.7
1547967441,3766.8,3688.24,3766.1
1547967447,3765.0,3688.24,3766.3
1547967453,3765.0,3688.24,3766.3
1547967459,3765.0,3687.73,3766.6
1547967465,3767.4,3687.73,3766.6
1547967471,3767.4,3687.73,3766.0
1547967477,3767.4,3687.73,3766.45
1547967483,3767.4,3687.73,3766.45
1547967489,3767.4,3687.73,3766.5
1547967495,3767.4,3687.73,3766.5
1547967501,3767.4,3688.25,3766.75
1547967507,3766.7,3688.25,3766.75
1547967513,3766.7,3688.25,3766.75
1547967519,3766.7,3688.25,3766.75
1547967525,3766.7,3688.25,3767.2
1547967531,3766.5,3688.25,3766.95
1547967537,3766.5,3688.25,3766.95
1547967543,3766.5,3688.25,3767.55
1547967549,3766.5,3688.25,3766.75
1547967554,3766.5,3688.25,3766.75
1547967560,3766.8,3687.90,3767.9
1547967566,3766.8,3687.90,3767.9
1547967572,3766.8,3687.90,3767.15
1547967578,3766.8,3687.90,3767.15
1547967583,3766.8,3687.90,3767.25
1547967589,3766.8,3687.90,3767.25
1547967595,3766.8,3687.90,3767.25
1547967601,3766.8,3687.90,3767.5
1547967607,3767.2,3687.90,3767.5
1547967613,3767.2,3687.90,3767.5
1547967619,3767.2,3687.90,3767.25
1547967624,3767.2,3687.90,3767.25
1547967630,3767.3,3687.90,3767.25
1547967636,3767.3,3687.90,3767.25
1547967642,3767.3,3687.90,3767.25
1547967648,3767.3,3687.90,3767.25
1547967653,3767.3,3687.05,3767.25
1547967659,3767.3,3687.05,3767.25
1547967665,3767.2,3687.05,3767.25
1547967671,3767.2,3687.05,3767.25
1547967677,3767.2,3687.05,3767.95
1547967684,3767.2,3687.05,3768.2
1547967690,3769.0,3687.05,3768.2
1547967696,3769.0,3687.05,3768.45
1547967702,3769.0,3687.05,3768.45
1547967708,3769.0,3687.05,3768.45
1547967714,3769.2,3687.05,3768.45
1547967720,3769.0,3687.05,3768.45
1547967726,3769.2,3687.05,3768.45
1547967731,3769.2,3687.05,3768.75
1547967737,3769.2,3687.05,3768.55
1547967743,3769.2,3687.05,3768.55
1547967749,3769.2,3687.05,3768.95
1547967755,3769.2,3687.05,3768.95
1547967760,3769.2,3687.05,3768.65
1547967766,3768.5,3687.05,3768.65
1547967772,3768.5,3687.05,3768.5
1547967778,3768.5,3686.52,3768.3
1547967784,3768.5,3686.52,3768.3
1547967791,3768.5,3687.41,3768.2
1547967797,3768.5,3687.12,3768.15
1547967803,3768.5,3687.12,3768.15
1547967809,3768.2,3687.12,3768.15
1547967815,3768.2,3687.12,3768.15
1547967821,3767.2,3686.29,3767.25
1547967827,3767.2,3686.29,3767.25
1547967832,3767.2,3686.29,3767.25
1547967838,3767.2,3686.29,3767.25
1547967844,3767.2,3686.29,3767.25
1547967850,3767.2,3686.29,3767.25
1547967857,3767.2,3686.29,3767.25
1547967863,3767.2,3686.29,3767.25
1547967869,3767.6,3686.69,3767.25
1547967875,3767.6,3686.69,3766.25
1547967880,3766.1,3687.58,3766.25
1547967886,3767.6,3687.58,3766.25
1547967892,3766.1,3687.58,3766.25
1547967898,3766.2,3685.31,3765.95
1547967905,3766.2,3685.31,3765.95
1547967911,3765.2,3685.31,3764.95
1547967917,3765.2,3685.31,3764.95
1547967923,3765.0,3685.31,3764.95
1547967928,3765.2,3685.31,3764.95
1547967934,3765.0,3686.78,3764.95
1547967940,3765.0,3686.78,3764.95
1547967946,3765.0,3686.78,3764.95
1547967952,3765.0,3686.78,3764.95
1547967957,3765.0,3686.78,3764.95
1547967963,3765.0,3686.78,3764.95
1547967969,3765.0,3686.78,3764.95
1547967975,3765.0,3686.78,3764.95
1547967981,3765.0,3686.78,3764.95
1547967987,3765.1,3686.78,3766.15
1547967993,3765.1,3686.25,3766.05
1547967999,3765.1,3686.25,3766.05
1547968005,3764.9,3686.25,3765.8
1547968011,3764.9,3686.25,3765.8
1547968017,3764.9,3686.25,3765.5
1547968023,3766.0,3686.25,3766.15
1547968029,3766.0,3686.25,3766.15
1547968035,3766.0,3686.25,3765.95
1547968041,3766.0,3686.25,3765.95
1547968047,3766.0,3686.25,3765.85
1547968052,3766.0,3686.25,3765.85
1547968058,3765.2,3686.25,3765.65
1547968064,3765.2,3686.25,3765.65
1547968070,3765.2,3686.25,3766.0
1547968077,3765.2,3686.25,3765.4
1547968082,3765.2,3686.25,3765.4
1547968088,3765.2,3686.25,3765.45
1547968095,3765.4,3686.25,3765.45
1547968101,3765.4,3686.25,3765.45
1547968107,3765.4,3686.25,3765.45
1547968112,3765.4,3686.25,3765.45
1547968118,3765.4,3686.25,3765.45
1547968124,3765.4,3686.25,3765.45
1547968130,3765.4,3686.25,3765.45
1547968136,3765.4,3686.25,3765.45
1547968141,3765.4,3686.25,3765.45
1547968148,3765.4,3686.25,3765.45
1547968154,3765.4,3686.25,3765.45
1547968160,3765.4,3686.25,3765.45
1547968165,3765.4,3686.25,3765.45
1547968171,3765.4,3686.25,3765.45
1547968177,3765.4,3687.16,3765.45
1547968183,3765.4,3687.16,3765.45
1547968189,3765.4,3687.16,3765.45
1547968195,3765.4,3687.16,3765.45
1547968201,3765.4,3687.16,3765.45
1547968207,3765.4,3687.16,3765.45
1547968213,3765.4,3687.16,3765.45
1547968219,3765.4,3687.16,3765.45
1547968224,3765.4,3687.16,3765.45
1547968230,3765.4,3687.16,3765.45
1547968236,3765.4,3687.16,3765.45
1547968242,3765.4,3687.16,3765.45
1547968248,3765.4,3687.16,3765.45
1547968254,3765.5,3687.16,3765.45
1547968260,3765.4,3687.16,3765.45
1547968267,3765.5,3687.16,3765.45
1547968272,3765.5,3687.16,3766.25
1547968278,3765.4,3686.96,3765.85
1547968284,3765.4,3686.96,3765.85
1547968291,3765.4,3686.96,3766.2
